NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
TOX2	1	ENSMUSG00000074607	
SLTM	1	ENSMUSG00000032212	
SLU7	1	ENSMUSG00000020409	
ATPAF1	1	ENSMUSG00000028710	
PCNA	1	ENSMUSG00000027342	
GPALPP1	1	ENSMUSG00000022008	
NOXO1	1	ENSMUSG00000019320	
FITM1	1	ENSMUSG00000022215	
MIR302C	1	ENSMUSG00000065482	
FITM2	1	ENSMUSG00000048486	
COX5B	1	ENSMUSG00000061518	
COX5A	1	ENSMUSG00000000088	
MIR302B	1	ENSMUSG00000076252	
PCNP	1	ENSMUSG00000071533	
SLX4	1	ENSMUSG00000039738	
ORMDL2	1	ENSMUSG00000025353	
ORMDL3	1	ENSMUSG00000038150	
PCNT	1	ENSMUSG00000001151	
SLX9	1	ENSMUSG00000032977	
C16orf95	1	ENSMUSG00000031809	
GIT2	1	ENSMUSG00000041890	
C16orf91	1	ENSMUSG00000067722	
C16orf90	1	ENSMUSG00000005983	
TMEM176B	1	ENSMUSG00000029810	
TMEM176A	1	ENSMUSG00000023367	
ORMDL1	1	ENSMUSG00000026097	
COX6C	2	ENSMUSG00000066491:ENSMUSG00000014313	
CYP8B1	1	ENSMUSG00000050445	
YIF1A	1	ENSMUSG00000024875	
C16orf96	1	ENSMUSG00000022518	
GRIN1	1	ENSMUSG00000026959	
YIF1B	1	ENSMUSG00000030588	
RIT1	1	ENSMUSG00000028057	
SEC23IP	1	ENSMUSG00000055319	
RIT2	1	ENSMUSG00000057455	
ACTR10	1	ENSMUSG00000021076	
IL18R1	1	ENSMUSG00000026070	
GRINA	1	ENSMUSG00000022564	
NUP188	1	ENSMUSG00000052533	
MIR26B	1	ENSMUSG00000065468	
GRIP1	1	ENSMUSG00000034813	
TMOD1	1	ENSMUSG00000028328	
SPINK4	1	ENSMUSG00000028415	
PCID2	1	ENSMUSG00000038542	
FBXW12	4	ENSMUSG00000070324:ENSMUSG00000062275:ENSMUSG00000049314:ENSMUSG00000074060	
SPINK2	1	ENSMUSG00000053030	
SPINK1	1	ENSMUSG00000024503	
SPINK8	1	ENSMUSG00000050074	
FBXW10	1	ENSMUSG00000090173	
TMOD4	1	ENSMUSG00000005628	
FBXW11	1	ENSMUSG00000020271	
SPINK6	1	ENSMUSG00000055095	
TMOD3	1	ENSMUSG00000058587	
TMOD2	1	ENSMUSG00000032186	
SPINK5	1	ENSMUSG00000055561	
TTC7B	1	ENSMUSG00000033530	
MIR27B	1	ENSMUSG00000065475	
TTC7A	1	ENSMUSG00000036918	
GRIP2	1	ENSMUSG00000030098	
PCP2	1	ENSMUSG00000004630	
PCP4	1	ENSMUSG00000090223	
POLG2	1	ENSMUSG00000020718	
COX19	1	ENSMUSG00000045438	
COX16	1	ENSMUSG00000091803	
COX15	1	ENSMUSG00000040018	
COX18	1	ENSMUSG00000035505	
SNORD63B	1	ENSMUSG00000089239	
COX17	1	ENSMUSG00000046516	
TRAV22	2	ENSMUSG00000087666:ENSMUSG00000076823	
GLYAT	1	ENSMUSG00000063683	
NUP160	1	ENSMUSG00000051329	
TIMM50	1	ENSMUSG00000003438	
MIR296	1	ENSMUSG00000065521	
COX11	1	ENSMUSG00000020544	
COX14	1	ENSMUSG00000023020	
ECT2	1	ENSMUSG00000027699	
MIR3074	1	ENSMUSG00000092741	
COX10	1	ENSMUSG00000042148	
CNTLN	1	ENSMUSG00000038070	
BHLHA9	1	ENSMUSG00000044243	
TRAV17	1	ENSMUSG00000076770	
NUP155	1	ENSMUSG00000022142	
AUTS2	1	ENSMUSG00000029673	
PCIF1	1	ENSMUSG00000039849	
BLTP2	1	ENSMUSG00000010277	
TIMM44	1	ENSMUSG00000002949	
NUP153	1	ENSMUSG00000021374	
USB1	1	ENSMUSG00000031792	
BLTP1	1	ENSMUSG00000037270	
MKRN1	1	ENSMUSG00000029922	
MKRN2	1	ENSMUSG00000000439	
CNTN1	1	ENSMUSG00000055022	
CNTN2	1	ENSMUSG00000053024	
MKRN3	1	ENSMUSG00000070527	
CNTN3	1	ENSMUSG00000030075	
CNTN4	1	ENSMUSG00000064293	
COX20	1	ENSMUSG00000026500	
SWSAP1	1	ENSMUSG00000051238	
TTC26	1	ENSMUSG00000056832	
TTC23	1	ENSMUSG00000030555	
TNFAIP8	1	ENSMUSG00000062210	
TTC22	1	ENSMUSG00000034919	
TNFAIP2	1	ENSMUSG00000021281	
TNFAIP3	1	ENSMUSG00000019850	
PCTP	1	ENSMUSG00000020553	
TNFAIP1	1	ENSMUSG00000017615	
USE1	1	ENSMUSG00000002395	
TTC27	1	ENSMUSG00000024078	
TTC28	1	ENSMUSG00000033209	
FYCO1	1	ENSMUSG00000025241	
LYL1	1	ENSMUSG00000034041	
CYTIP	1	ENSMUSG00000026832	
TTC36	1	ENSMUSG00000039438	
TTC34	1	ENSMUSG00000046637	
NUP133	1	ENSMUSG00000039509	
OLIG3	1	ENSMUSG00000045591	
MIR23B	1	ENSMUSG00000065599	
TTC32	1	ENSMUSG00000066637	
TTC33	1	ENSMUSG00000022151	
MIR23A	1	ENSMUSG00000065611	
SHROOM2	1	ENSMUSG00000045180	
SHROOM3	1	ENSMUSG00000029381	
OLIG1	1	ENSMUSG00000046160	
SHROOM1	1	ENSMUSG00000018387	
SYNGR3	1	ENSMUSG00000007021	
SYNGR4	1	ENSMUSG00000040231	
TTC38	1	ENSMUSG00000035944	
SHROOM4	1	ENSMUSG00000068270	
OXLD1	1	ENSMUSG00000039670	
SLC3A1	1	ENSMUSG00000024131	
SLC3A2	1	ENSMUSG00000010095	
CYTH3	1	ENSMUSG00000018001	
CAND2	1	ENSMUSG00000030319	
POLD3	1	ENSMUSG00000030726	
CYTH2	1	ENSMUSG00000003269	
POLD4	1	ENSMUSG00000024854	
CYTH4	1	ENSMUSG00000018008	
CAND1	1	ENSMUSG00000020114	
POLD1	1	ENSMUSG00000038644	
POLD2	1	ENSMUSG00000020471	
CYTH1	1	ENSMUSG00000017132	
TTC14	1	ENSMUSG00000027677	
TIMM8B	1	ENSMUSG00000039016	
TIMM8A	1	ENSMUSG00000048007	
TTC12	1	ENSMUSG00000040219	
TTC13	1	ENSMUSG00000037300	
TPBG	1	ENSMUSG00000035274	
USF3	1	ENSMUSG00000068284	
TTC19	1	ENSMUSG00000042298	
USF2	1	ENSMUSG00000058239	
USF1	1	ENSMUSG00000026641	
TTC16	1	ENSMUSG00000039021	
TTC17	1	ENSMUSG00000027194	
POLE4	1	ENSMUSG00000030042	
SMUG1	1	ENSMUSG00000036061	
OPN1SW	1	ENSMUSG00000058831	
POLE2	1	ENSMUSG00000020974	
POLE3	1	ENSMUSG00000028394	
SARDH	1	ENSMUSG00000009614	
GPD1L	1	ENSMUSG00000050627	
WIPF1	1	ENSMUSG00000075284	
WIPF2	1	ENSMUSG00000038013	
WIPF3	1	ENSMUSG00000086040	
SLC4A1	1	ENSMUSG00000006574	
SMC5	1	ENSMUSG00000024943	
IGHV2-70D	1	ENSMUSG00000076731	
SMC6	1	ENSMUSG00000020608	
SLC4A2	1	ENSMUSG00000028962	
SLC4A3	1	ENSMUSG00000006576	
SMC3	1	ENSMUSG00000024974	
SMC4	1	ENSMUSG00000034349	
SLC4A4	1	ENSMUSG00000060961	
SLC4A5	1	ENSMUSG00000068323	
SMC2	1	ENSMUSG00000028312	
GJA1	1	ENSMUSG00000050953	
EVA1A	1	ENSMUSG00000035104	
GJA3	1	ENSMUSG00000048582	
ZMIZ1	1	ENSMUSG00000007817	
EVA1B	1	ENSMUSG00000050212	
EVA1C	1	ENSMUSG00000039903	
ZMIZ2	1	ENSMUSG00000041164	
GJA5	1	ENSMUSG00000057123	
NAMPT	1	ENSMUSG00000020572	
GJA4	1	ENSMUSG00000050234	
PXDC1	1	ENSMUSG00000021411	
PRSS8	1	ENSMUSG00000030800	
GJA8	1	ENSMUSG00000049908	
PRSS3	1	ENSMUSG00000054106	
PRSS2	1	ENSMUSG00000057163	
NUP214	1	ENSMUSG00000001855	
NUP210	1	ENSMUSG00000030091	
ARMC9	1	ENSMUSG00000062590	
ARMC7	1	ENSMUSG00000057219	
ARMC8	1	ENSMUSG00000032468	
ARMC1	1	ENSMUSG00000027599	
ARMC2	1	ENSMUSG00000071324	
DEPDC1B	1	ENSMUSG00000021697	
ADCY9	1	ENSMUSG00000005580	
ARMC5	1	ENSMUSG00000042178	
ARMC6	1	ENSMUSG00000002343	
ARMC3	1	ENSMUSG00000037683	
HMBS	1	ENSMUSG00000032126	
LIPT2	1	ENSMUSG00000030725	
LIPT1	1	ENSMUSG00000037216	
NUP205	1	ENSMUSG00000038759	
TPH1	1	ENSMUSG00000040046	
AKAP17A	1	ENSMUSG00000059708	
ARPP19	1	ENSMUSG00000007656	
SAMSN1	1	ENSMUSG00000022876	
NUGGC	1	ENSMUSG00000061356	
PLAC8	1	ENSMUSG00000029322	
FAM171A1	1	ENSMUSG00000050530	
NCSTN	1	ENSMUSG00000003458	
FAM171A2	1	ENSMUSG00000034685	
GJC3	1	ENSMUSG00000056966	
GJC2	1	ENSMUSG00000043448	
MIR210	1	ENSMUSG00000065551	
PLAC1	1	ENSMUSG00000061082	
FDFT1	1	ENSMUSG00000021273	
POU6F1	1	ENSMUSG00000009739	
MIR215	1	ENSMUSG00000065562	
GJB2	1	ENSMUSG00000046352	
GJB1	1	ENSMUSG00000047797	
GJB4	1	ENSMUSG00000046623	
MIR221	1	ENSMUSG00000065422	
GJB3	1	ENSMUSG00000042367	
GJB6	1	ENSMUSG00000040055	
GJB5	1	ENSMUSG00000042357	
LDAF1	1	ENSMUSG00000030917	
REC114	1	ENSMUSG00000074269	
SMG1	1	ENSMUSG00000030655	
SMG9	1	ENSMUSG00000002210	
CHCT1	1	ENSMUSG00000018479	
SMG7	1	ENSMUSG00000042772	
LYST	1	ENSMUSG00000019726	
SMG8	1	ENSMUSG00000020495	
SMG5	1	ENSMUSG00000001415	
SMG6	1	ENSMUSG00000038290	
TPI1	1	ENSMUSG00000023456	
CDYL2	1	ENSMUSG00000031758	
GJD2	1	ENSMUSG00000068615	
GJD3	1	ENSMUSG00000047197	
MYZAP	1	ENSMUSG00000041361	
USO1	1	ENSMUSG00000029407	
ADCY4	1	ENSMUSG00000022220	
ADCY3	1	ENSMUSG00000020654	
ADCY2	1	ENSMUSG00000021536	
ADCY1	1	ENSMUSG00000020431	
ADCY8	1	ENSMUSG00000022376	
SPTY2D1	1	ENSMUSG00000049516	
ADCY7	1	ENSMUSG00000031659	
ADCY6	1	ENSMUSG00000022994	
FGD1	1	ENSMUSG00000025265	
ADCY5	1	ENSMUSG00000022840	
FGD2	1	ENSMUSG00000024013	
FGD3	1	ENSMUSG00000037946	
FGD4	1	ENSMUSG00000022788	
ARFRP1	1	ENSMUSG00000038671	
FGD5	1	ENSMUSG00000034037	
FGD6	1	ENSMUSG00000020021	
SLC17A9	1	ENSMUSG00000023393	
GPAT4	1	ENSMUSG00000031545	
USP1	1	ENSMUSG00000028560	
ASPDH	1	ENSMUSG00000038704	
SLC17A5	1	ENSMUSG00000049624	
PCGF1	1	ENSMUSG00000069678	
GPAT3	1	ENSMUSG00000029314	
SLC17A7	1	ENSMUSG00000070570	
SLC17A8	1	ENSMUSG00000019935	
GPAT2	1	ENSMUSG00000046338	
SLC17A1	1	ENSMUSG00000021335	
SLC17A2	1	ENSMUSG00000036110	
SLC17A3	1	ENSMUSG00000036083	
SLC17A4	1	ENSMUSG00000021336	
PCGF6	1	ENSMUSG00000025050	
RSPH4A	1	ENSMUSG00000039552	
NOXRED1	1	ENSMUSG00000072919	
PCGF5	1	ENSMUSG00000024805	
TPK1	1	ENSMUSG00000029735	
KIDINS220	1	ENSMUSG00000036333	
PCGF2	1	ENSMUSG00000018537	
PBDC1	1	ENSMUSG00000031226	
PCGF3	1	ENSMUSG00000033623	
SYVN1	1	ENSMUSG00000024807	
AGMAT	1	ENSMUSG00000040706	
JKAMP	1	ENSMUSG00000005078	
VMA21	1	ENSMUSG00000073131	
PCYOX1L	1	ENSMUSG00000024579	
MRE11	1	ENSMUSG00000031928	
TPMT	1	ENSMUSG00000021376	
FGF1	1	ENSMUSG00000036585	
FGF2	1	ENSMUSG00000037225	
IPO7	1	ENSMUSG00000066232	
IPO4	1	ENSMUSG00000002319	
IPO5	1	ENSMUSG00000030662	
EDC3	1	ENSMUSG00000038957	
EDC4	1	ENSMUSG00000036270	
RIMS2	1	ENSMUSG00000037386	
NPEPPS	1	ENSMUSG00000001441	
RIMS1	1	ENSMUSG00000041670	
FGF7	1	ENSMUSG00000027208	
RIMS4	1	ENSMUSG00000035226	
IPO8	1	ENSMUSG00000040029	
FGF8	1	ENSMUSG00000025219	
RIMS3	1	ENSMUSG00000032890	
IPO9	1	ENSMUSG00000041879	
FGF9	1	ENSMUSG00000021974	
CSGALNACT1	1	ENSMUSG00000036356	
USP8	1	ENSMUSG00000027363	
USP7	1	ENSMUSG00000022710	
TPM4	1	ENSMUSG00000031799	
USP5	1	ENSMUSG00000038429	
TMEM178A	1	ENSMUSG00000024245	
TPM3	1	ENSMUSG00000027940	
USP4	1	ENSMUSG00000032612	
MAMSTR	1	ENSMUSG00000042918	
TPM2	1	ENSMUSG00000028464	
SWAP70	1	ENSMUSG00000031015	
USP3	1	ENSMUSG00000032376	
USP2	1	ENSMUSG00000032010	
TPM1	1	ENSMUSG00000032366	
CSGALNACT2	1	ENSMUSG00000042042	
IPMK	1	ENSMUSG00000060733	
DYRK1A	1	ENSMUSG00000022897	
DYRK1B	1	ENSMUSG00000002409	
CHD1L	1	ENSMUSG00000028089	
EDAR	1	ENSMUSG00000003227	
PYGO1	1	ENSMUSG00000034910	
PYGO2	1	ENSMUSG00000047824	
IPPK	1	ENSMUSG00000021385	
RTN4R	1	ENSMUSG00000043811	
ZNF791	1	ENSMUSG00000074194	
ZNF790	1	ENSMUSG00000011427	
GLT8D1	1	ENSMUSG00000021916	
GLT8D2	1	ENSMUSG00000020251	
HMMR	1	ENSMUSG00000020330	
FGGY	1	ENSMUSG00000028573	
SMN2	1	ENSMUSG00000021645	
TPPP	1	ENSMUSG00000021573	
ZNF787	1	ENSMUSG00000046792	
ZNF786	1	ENSMUSG00000051499	
ZNF784	1	ENSMUSG00000043290	
AKIRIN2	1	ENSMUSG00000028291	
ZNF781	1	ENSMUSG00000079038	
AKIRIN1	1	ENSMUSG00000023075	
SLC4A10	1	ENSMUSG00000026904	
SLC4A11	1	ENSMUSG00000074796	
DAB2	1	ENSMUSG00000022150	
DAB1	1	ENSMUSG00000028519	
PDCL	1	ENSMUSG00000009030	
TPP2	1	ENSMUSG00000041763	
TPP1	1	ENSMUSG00000030894	
ZNF777	1	ENSMUSG00000071477	
ZNF775	1	ENSMUSG00000007216	
ZNF773	1	ENSMUSG00000066838	
ZNF771	1	ENSMUSG00000054716	
ZNF770	1	ENSMUSG00000040321	
UFSP2	1	ENSMUSG00000031634	
MIR320A	1	ENSMUSG00000065528	
UFSP1	1	ENSMUSG00000051502	
ZNF768	1	ENSMUSG00000047371	
TNPO1	1	ENSMUSG00000009470	
ZNF764	4	ENSMUSG00000030823:ENSMUSG00000054381:ENSMUSG00000045757:ENSMUSG00000078580	
TNPO2	1	ENSMUSG00000031691	
TNPO3	1	ENSMUSG00000012535	
ZNF761	1	ENSMUSG00000023892	
ILKAP	1	ENSMUSG00000026309	
TPRN	1	ENSMUSG00000048707	
CTDSPL	1	ENSMUSG00000047409	
EDF1	1	ENSMUSG00000015092	
WIPI1	1	ENSMUSG00000041895	
WIPI2	1	ENSMUSG00000029578	
NPEPL1	1	ENSMUSG00000039263	
DAD1	1	ENSMUSG00000022174	
CTDSP1	1	ENSMUSG00000026176	
CTDSP2	1	ENSMUSG00000078429	
ZNF750	1	ENSMUSG00000039238	
SMPX	1	ENSMUSG00000041476	
PLAG1	1	ENSMUSG00000003282	
FGL1	1	ENSMUSG00000031594	
FGL2	1	ENSMUSG00000039899	
PDHB	1	ENSMUSG00000021748	
ZNF746	1	ENSMUSG00000057691	
ZNF740	1	ENSMUSG00000046897	
SMOX	1	ENSMUSG00000027333	
MFAP5	1	ENSMUSG00000030116	
MFAP4	1	ENSMUSG00000042436	
MFAP1	2	ENSMUSG00000068479:ENSMUSG00000048222	
ZNF738	1	ENSMUSG00000058246	
MFAP3	1	ENSMUSG00000020522	
MFAP2	1	ENSMUSG00000060572	
TPT1	1	ENSMUSG00000060126	
CCDC200	1	ENSMUSG00000085486	
TMEM183A	1	ENSMUSG00000042305	
PDCD2L	1	ENSMUSG00000002635	
PABPN1L	1	ENSMUSG00000069867	
TIAL1	1	ENSMUSG00000030846	
ZNF846	1	ENSMUSG00000058192	
PDK4	1	ENSMUSG00000019577	
DAG1	1	ENSMUSG00000039952	
ZNF845	1	ENSMUSG00000057396	
PDK3	1	ENSMUSG00000035232	
PDK2	1	ENSMUSG00000038967	
PDK1	1	ENSMUSG00000006494	
SNORD58B	1	ENSMUSG00000064871	
PDHX	1	ENSMUSG00000010914	
SNORD58A	1	ENSMUSG00000064647	
SLC51A	1	ENSMUSG00000035699	
SLC51B	1	ENSMUSG00000053862	
TIAM2	1	ENSMUSG00000023800	
TIAM1	1	ENSMUSG00000002489	
ZNF839	1	ENSMUSG00000021271	
HSBP1L1	1	ENSMUSG00000078963	
GINM1	1	ENSMUSG00000040006	
ZNF831	1	ENSMUSG00000050600	
ZNF830	1	ENSMUSG00000046010	
TMEM185A	1	ENSMUSG00000073139	
STXBP3	1	ENSMUSG00000027882	
STXBP4	1	ENSMUSG00000020546	
STXBP1	1	ENSMUSG00000026797	
STXBP2	1	ENSMUSG00000004626	
MS4A19P	1	ENSMUSG00000024728	
GSKIP	1	ENSMUSG00000044715	
RPAP1	1	ENSMUSG00000034032	
RPAP2	1	ENSMUSG00000033773	
RPAP3	1	ENSMUSG00000022466	
SNORD59A	1	ENSMUSG00000064778	
CD79B	1	ENSMUSG00000040592	
CD79A	1	ENSMUSG00000003379	
PDCD11	1	ENSMUSG00000025047	
ZNF827	1	ENSMUSG00000071064	
PDCD10	1	ENSMUSG00000027835	
STXBP5	1	ENSMUSG00000019790	
ZNF821	1	ENSMUSG00000031728	
STXBP6	1	ENSMUSG00000046314	
TMEM184A	1	ENSMUSG00000036687	
TMEM184C	1	ENSMUSG00000031617	
TMEM184B	1	ENSMUSG00000009035	
SMU1	1	ENSMUSG00000028409	
TPX2	1	ENSMUSG00000027469	
SMTN	1	ENSMUSG00000020439	
ADCK2	1	ENSMUSG00000046947	
ADCK1	1	ENSMUSG00000021044	
ADCK5	1	ENSMUSG00000022550	
DCP1A	1	ENSMUSG00000021962	
DCP1B	1	ENSMUSG00000041477	
RPAIN	1	ENSMUSG00000018449	
ZCCHC12	1	ENSMUSG00000036699	
HMX3	1	ENSMUSG00000040148	
C2CD5	1	ENSMUSG00000030279	
ZCCHC10	1	ENSMUSG00000018239	
C2CD3	1	ENSMUSG00000047248	
C2CD2	1	ENSMUSG00000045975	
SNORD53B	1	ENSMUSG00000092713	
ZCCHC18	1	ENSMUSG00000031428	
ZCCHC17	1	ENSMUSG00000028772	
ZCCHC14	1	ENSMUSG00000061410	
MIR195	1	ENSMUSG00000065411	
ZNF800	1	ENSMUSG00000039841	
MIR192	1	ENSMUSG00000065523	
ZCCHC24	1	ENSMUSG00000055538	
EDN1	1	ENSMUSG00000021367	
EDN2	1	ENSMUSG00000028635	
EDN3	1	ENSMUSG00000027524	
PDCD1LG2	1	ENSMUSG00000016498	
PPHLN1	1	ENSMUSG00000036167	
CYP7B1	1	ENSMUSG00000039519	
VWA8	1	ENSMUSG00000058997	
VWA1	1	ENSMUSG00000042116	
VWA2	1	ENSMUSG00000025082	
MATN4	1	ENSMUSG00000016995	
MATN3	1	ENSMUSG00000020583	
HMX2	1	ENSMUSG00000050100	
VWA7	1	ENSMUSG00000007030	
MATN2	1	ENSMUSG00000022324	
VWCE	1	ENSMUSG00000043789	
PDPR	1	ENSMUSG00000033624	
CHRAC1	1	ENSMUSG00000068391	
PDPN	1	ENSMUSG00000028583	
GINS1	1	ENSMUSG00000027454	
GINS2	1	ENSMUSG00000031821	
GINS3	1	ENSMUSG00000031669	
GINS4	1	ENSMUSG00000031546	
GRHL3	1	ENSMUSG00000037188	
GRHL1	1	ENSMUSG00000020656	
GRHL2	1	ENSMUSG00000022286	
PDP1	1	ENSMUSG00000049225	
MPHOSPH9	1	ENSMUSG00000038126	
PDP2	1	ENSMUSG00000048371	
VWC2	1	ENSMUSG00000050830	
F2RL1	1	ENSMUSG00000021678	
MPHOSPH8	1	ENSMUSG00000079184	
F2RL2	1	ENSMUSG00000021675	
MPHOSPH6	1	ENSMUSG00000031843	
F2RL3	1	ENSMUSG00000050147	
ZWILCH	1	ENSMUSG00000032400	
LZIC	1	ENSMUSG00000028990	
DEUP1	1	ENSMUSG00000039977	
MARCHF10	1	ENSMUSG00000078627	
MARCHF11	1	ENSMUSG00000022269	
CCDC28B	1	ENSMUSG00000028795	
CCDC28A	1	ENSMUSG00000059554	
AZI2	1	ENSMUSG00000039285	
MKRN2OS	1	ENSMUSG00000068011	
RALBP1	1	ENSMUSG00000024096	
MIR15A	1	ENSMUSG00000093007	
SRARP	1	ENSMUSG00000070637	
MATR3	1	ENSMUSG00000037236	
PRTN3	1	ENSMUSG00000057729	
DAP3	1	ENSMUSG00000068921	
PMAIP1	1	ENSMUSG00000024521	
SPECC1	1	ENSMUSG00000042331	
GRHPR	1	ENSMUSG00000035637	
TSGA10	1	ENSMUSG00000060771	
MIR188	1	ENSMUSG00000065398	
MIR186	1	ENSMUSG00000065431	
MIR182	1	ENSMUSG00000076361	
EOLA1	1	ENSMUSG00000045237	
MIR107	1	ENSMUSG00000065594	
RABEPK	1	ENSMUSG00000070953	
OASL	1	ENSMUSG00000041827	
LRRTM3	1	ENSMUSG00000042846	
TOP1MT	1	ENSMUSG00000000934	
LRRTM1	1	ENSMUSG00000060780	
LRRTM2	1	ENSMUSG00000071862	
IQCE	1	ENSMUSG00000036555	
PLAUR	1	ENSMUSG00000046223	
IQCC	1	ENSMUSG00000040795	
IQCD	1	ENSMUSG00000029601	
UTF1	1	ENSMUSG00000047751	
IQCG	1	ENSMUSG00000035578	
IQCH	1	ENSMUSG00000037801	
SUPV3L1	1	ENSMUSG00000020079	
IQCM	1	ENSMUSG00000031620	
ALDH1A3	1	ENSMUSG00000015134	
IQCK	1	ENSMUSG00000073856	
RABEP1	1	ENSMUSG00000020817	
OAS1	7	ENSMUSG00000066861:ENSMUSG00000001168:ENSMUSG00000052776:ENSMUSG00000053765:ENSMUSG00000029605:ENSMUSG00000032623:ENSMUSG00000001166	
RABEP2	1	ENSMUSG00000030727	
OAS2	1	ENSMUSG00000032690	
THRAP3	1	ENSMUSG00000043962	
ALDH1A2	1	ENSMUSG00000013584	
OAS3	1	ENSMUSG00000032661	
ALDH1A1	2	ENSMUSG00000024747:ENSMUSG00000053279	
PDXK	1	ENSMUSG00000032788	
ERICH5	1	ENSMUSG00000044726	
OGFRL1	1	ENSMUSG00000026158	
ERICH6	1	ENSMUSG00000070471	
MIR134	1	ENSMUSG00000065426	
ALDH1B1	1	ENSMUSG00000035561	
ERICH1	1	ENSMUSG00000051978	
ERICH2	1	ENSMUSG00000075302	
ERICH3	1	ENSMUSG00000078161	
ERICH4	1	ENSMUSG00000074261	
SNCG	1	ENSMUSG00000023064	
SNCB	1	ENSMUSG00000034891	
LURAP1	1	ENSMUSG00000028701	
S100PBP	1	ENSMUSG00000040928	
SNCA	1	ENSMUSG00000025889	
PDX1	1	ENSMUSG00000029644	
DAW1	1	ENSMUSG00000053161	
SLC4A7	1	ENSMUSG00000021733	
SLC4A8	1	ENSMUSG00000023032	
SLC4A9	1	ENSMUSG00000024485	
MIR142	1	ENSMUSG00000065420	
MIR141	1	ENSMUSG00000065474	
MIR140	1	ENSMUSG00000065439	
NSDHL	1	ENSMUSG00000031349	
DAXX	1	ENSMUSG00000002307	
PDYN	1	ENSMUSG00000027400	
SND1	1	ENSMUSG00000001424	
SLC5A6	1	ENSMUSG00000006641	
SLC5A7	1	ENSMUSG00000023945	
SLC5A8	1	ENSMUSG00000020062	
SLC5A9	1	ENSMUSG00000028544	
PADI2	1	ENSMUSG00000028927	
TBPL1	1	ENSMUSG00000071359	
PADI4	1	ENSMUSG00000025330	
PADI1	1	ENSMUSG00000025329	
MTMR1	1	ENSMUSG00000015214	
MTMR2	1	ENSMUSG00000031918	
MTMR3	1	ENSMUSG00000034354	
MEAF6	1	ENSMUSG00000028863	
PADI6	1	ENSMUSG00000040935	
MTMR9	1	ENSMUSG00000035078	
SLC5A1	1	ENSMUSG00000011034	
MTMR4	1	ENSMUSG00000018401	
OAZ1	1	ENSMUSG00000035242	
SLC5A3	1	ENSMUSG00000089774	
SLC5A4	2	ENSMUSG00000020226:ENSMUSG00000020229	
MTMR6	1	ENSMUSG00000021987	
OAZ2	1	ENSMUSG00000040652	
SLC5A5	1	ENSMUSG00000000792	
OAZ3	1	ENSMUSG00000028141	
MTMR7	1	ENSMUSG00000039431	
HMGXB4	1	ENSMUSG00000034518	
HMGXB3	1	ENSMUSG00000024622	
PROSER3	1	ENSMUSG00000036864	
B3GALNT2	1	ENSMUSG00000039242	
B3GALNT1	1	ENSMUSG00000043300	
NAPSA	1	ENSMUSG00000002204	
ERLIN1	1	ENSMUSG00000025198	
SNF8	1	ENSMUSG00000006058	
ERLIN2	1	ENSMUSG00000031483	
DAZL	1	ENSMUSG00000010592	
MLLT11	1	ENSMUSG00000053192	
MLLT10	1	ENSMUSG00000026743	
SASS6	1	ENSMUSG00000027959	
NAPEPLD	1	ENSMUSG00000044968	
MIR505	1	ENSMUSG00000070081	
LITAF	1	ENSMUSG00000022500	
MIR503	1	ENSMUSG00000076122	
TRIOBP	1	ENSMUSG00000033088	
EEA1	1	ENSMUSG00000036499	
RAB11B-AS1	1	ENSMUSG00000090952	
FGFBP3	1	ENSMUSG00000047632	
ELOVL1	1	ENSMUSG00000006390	
FGFBP1	1	ENSMUSG00000048373	
RIPK3	1	ENSMUSG00000022221	
ELOVL5	1	ENSMUSG00000032349	
RIPK2	1	ENSMUSG00000041135	
ELOVL2	1	ENSMUSG00000021364	
RIPK4	1	ENSMUSG00000005251	
VWA5A	2	ENSMUSG00000038112:ENSMUSG00000023186	
ELOVL6	1	ENSMUSG00000041220	
ELOVL7	1	ENSMUSG00000021696	
POU5F1	1	ENSMUSG00000024406	
SUMF2	1	ENSMUSG00000025538	
SUMF1	1	ENSMUSG00000030101	
SLC29A4	1	ENSMUSG00000050822	
SLC29A1	1	ENSMUSG00000023942	
SLC29A3	1	ENSMUSG00000020100	
SLC29A2	1	ENSMUSG00000024891	
FSTL1	1	ENSMUSG00000022816	
FSTL4	1	ENSMUSG00000036264	
FSTL3	1	ENSMUSG00000020325	
RECQL4	1	ENSMUSG00000033762	
FSTL5	1	ENSMUSG00000034098	
RECQL5	1	ENSMUSG00000020752	
CARNS1	1	ENSMUSG00000075289	
P2RY12	1	ENSMUSG00000036353	
P2RY13	1	ENSMUSG00000036362	
UTP6	1	ENSMUSG00000035575	
P2RY10	1	ENSMUSG00000050921	
SLC16A1	1	ENSMUSG00000032902	
UTP4	1	ENSMUSG00000041438	
UTP3	1	ENSMUSG00000070697	
P2RY14	1	ENSMUSG00000036381	
YLPM1	1	ENSMUSG00000021244	
MEAK7	1	ENSMUSG00000034105	
VWA3A	1	ENSMUSG00000030889	
MIR539	1	ENSMUSG00000076063	
VWA3B	1	ENSMUSG00000050122	
ZNF697	1	ENSMUSG00000050064	
ZNF696	1	ENSMUSG00000062944	
PECR	1	ENSMUSG00000026189	
ZNF692	1	ENSMUSG00000037243	
ZNF691	1	ENSMUSG00000045268	
